,화남_1,화남_0
56,0.0537142857142857,0.0085714285714285
57,0.0717142857142857,0.0882857142857143
58,0.074,0.0448571428571428
59,0.0702857142857143,0.0452777777777778
60,0.0677142857142857,0.0368571428571428
61,0.068,0.0394285714285714
62,0.072,0.0294444444444444
63,0.034,0.0497222222222222
64,0.0377142857142857,0.0127777777777777
65,0.0434285714285714,0.0
66,0.0419444444444444,0.0
67,0.1342857142857142,0.0005555555555555
68,0.1034285714285714,0.0022222222222222
69,0.1782857142857143,0.005
70,0.23,0.0038888888888888
71,0.156,0.0594444444444444
72,0.2705714285714286,0.0294444444444444
73,0.2368571428571428,0.0158333333333333
74,0.1322857142857143,0.012
75,0.1482857142857143,0.036
76,0.1174285714285714,0.0891428571428571
77,0.1234285714285714,0.0805714285714285
78,0.1185714285714285,0.0694285714285714
79,0.192,0.0942857142857142
80,0.1282857142857142,0.0408
81,0.2340000000000001,0.0288571428571428
82,0.19,0.03
83,0.1897142857142857,0.1265625
84,0.1337499999999999,0.1297142857142857
85,0.0974285714285713,0.1285714285714285
86,0.0525,0.3183333333333333
87,0.0930555555555555,0.2330555555555556
88,0.096111111111111,0.1241666666666666
89,0.0916666666666667,0.055
90,0.1338888888888888,0.0416666666666666
91,0.1044444444444444,0.0266666666666666
92,0.1055555555555555,0.0591176470588235
93,0.1247222222222222,0.0361111111111111
94,0.1002777777777777,0.1216129032258064
95,0.1141666666666666,0.1085714285714285
96,0.0966666666666666,0.2331578947368421
97,0.0794444444444444,0.1919444444444444
98,0.0822222222222222,0.2894736842105263
99,0.11,0.1728
100,0.0894285714285714,0.0496969696969697
101,0.105,0.0245714285714285
102,0.0863888888888888,0.0091666666666666
103,0.0922222222222222,0.0227777777777777
104,0.0786111111111111,0.0708333333333333
105,0.0872222222222222,0.1458333333333333
106,0.0830555555555555,0.1091666666666666
107,0.0769444444444444,0.06
108,0.0868571428571428,0.0717857142857143
109,0.1058333333333333,0.0579999999999999
110,0.1288571428571427,0.0827777777777777
111,0.0365714285714285,0.1008333333333333
112,0.0622857142857143,0.0904545454545454
113,0.0845714285714285,0.091111111111111
114,0.1016666666666666,0.0189285714285714
115,0.0991428571428571,0.0582142857142857
116,0.1124999999999999,0.065
117,0.0891666666666666,0.0520833333333333
118,0.0819444444444444,0.0535714285714285
119,0.0952777777777777,0.04
120,0.0952777777777778,0.047391304347826
121,0.0947222222222222,0.0842307692307692
122,0.0655555555555555,0.161875
123,0.0908333333333333,0.125
124,0.18375,0.1934999999999999
125,0.1154285714285714,0.263939393939394
126,0.1954285714285714,0.1637931034482758
127,0.2168571428571428,0.345
128,0.2339999999999999,0.3085294117647059
129,0.1474285714285714,0.2667647058823529
130,0.1637142857142857,0.2663636363636364
131,0.1785714285714286,0.2379411764705883
132,0.1645714285714286,0.2432352941176471
133,0.214857142857143,0.3514285714285714
134,0.1797142857142857,0.3654545454545454
135,0.1297142857142857,0.005
136,0.1728571428571428,0.0
137,0.1728571428571428,0.2866666666666667
138,0.1865714285714285,0.3232258064516128
139,0.1645714285714286,0.0
140,0.1765217391304347,0.0
141,0.2142857142857142,0.1561111111111111
142,0.2708823529411764,0.2261904761904762
143,0.3022857142857143,0.2181818181818182
144,0.3748571428571428,0.15
145,0.313611111111111,0.3077777777777777
146,0.27,0.195
147,0.1528571428571428,0.1175
148,0.2217142857142857,0.0
149,0.2705714285714286,0.2583333333333333
150,0.2897142857142857,0.2617647058823529
151,0.2885714285714285,0.3717647058823529
152,0.162,0.3528125000000001
153,0.2548571428571428,0.2522222222222222
154,0.3152941176470588,0.279
155,0.284,0.0
156,0.3930555555555555,0.285
157,0.3736111111111111,0.3597058823529411
158,0.3288888888888889,0.2591666666666666
159,0.2366666666666666,0.1217241379310344
160,0.188,0.0590625
161,0.1777142857142857,0.0567741935483871
162,0.25875,0.0509090909090909
163,0.1154285714285714,0.0320588235294117
164,0.3091428571428571,0.0688235294117647
165,0.3391176470588235,0.0269696969696969
166,0.3314705882352942,0.0427272727272727
167,0.2731428571428571,0.0232142857142857
168,0.4005714285714286,0.056060606060606
169,0.294,0.0596969696969697
170,0.3028571428571428,0.0606060606060606
171,0.2677142857142858,0.0912903225806451
172,0.2131428571428572,0.0290909090909091
173,0.2037142857142857,0.0347058823529412
174,0.2028571428571429,0.0645714285714285
175,0.238,0.0334285714285714
176,0.1585714285714285,0.0316666666666666
177,0.1574285714285714,0.0414705882352941
178,0.2339999999999999,0.02
179,0.3082857142857143,0.0288235294117647
180,0.3088571428571429,0.0527272727272727
181,0.3711428571428571,0.0917647058823529
182,0.3962857142857142,0.0555882352941176
183,0.3831428571428572,0.0529411764705882
184,0.3474285714285714,0.0624242424242424
185,0.3548571428571429,0.0526470588235294
186,0.3305714285714285,0.1861764705882353
187,0.2917142857142856,0.0773529411764705
188,0.3302857142857143,0.0652941176470588
189,0.2245714285714286,0.128
190,0.2674285714285714,0.0874285714285714
191,0.3506896551724138,0.0674285714285714
192,0.1917142857142857,0.0952941176470588
193,0.1682857142857143,0.1368571428571428
194,0.1219999999999999,0.1391176470588235
195,0.1377142857142857,0.080625
196,0.2122857142857142,0.0775757575757575
197,0.2854285714285714,0.0675757575757576
198,0.2185714285714286,0.0444117647058823
199,0.2548571428571428,0.0657575757575757
200,0.3370588235294117,0.0675757575757576
201,0.3181249999999999,0.0311764705882353
202,0.354375,0.0564705882352941
203,0.3262857142857142,0.0967647058823529
204,0.2874285714285714,0.043235294117647
205,0.2482857142857143,0.0202941176470588
206,0.3700000000000001,0.0302941176470588
207,0.3928571428571429,0.0728
208,0.3525714285714285,0.0593939393939394
209,0.3153124999999999,0.0767647058823529
210,0.0,0.0673529411764705
211,0.0,0.0467647058823529
212,0.0,0.0964705882352941
213,0.0,0.0752941176470588
214,0.0,0.0767647058823529
215,0.0,0.0767647058823529
216,0.305,0.1060606060606061
217,0.0,0.1175757575757575
218,0.33,0.0870588235294118
219,0.0,0.0814285714285714
220,0.0,0.0905714285714285
221,0.0,0.0522857142857143
222,0.0,0.048
223,0.3375757575757577,0.0385714285714285
224,0.16,0.0572727272727273
225,0.3,0.1124242424242424
226,0.3621212121212122,0.0990909090909091
227,0.1153125,0.0717142857142857
228,0.1602857142857142,0.0461764705882353
229,0.1631428571428571,0.0308823529411764
230,0.1080555555555555,0.0503125
231,0.0554285714285714,0.0853125
232,0.0617142857142857,0.4018750000000001
233,0.0577142857142857,0.3833333333333332
234,0.0949999999999999,0.2199999999999999
235,0.0728571428571428,0.3358064516129032
236,0.0725714285714285,0.0843333333333333
237,0.0662857142857143,0.1071875
238,0.0742857142857143,0.1018749999999999
239,0.1082857142857143,0.0978125
240,0.1075,0.0821875
241,0.0927777777777777,0.094375
242,0.0997142857142857,0.1103125
243,0.0662857142857143,0.1446875
244,0.0557142857142857,0.1159374999999999
245,0.0605714285714286,0.1028124999999999
246,0.0771428571428571,0.1078124999999999
247,0.0922857142857142,0.0635483870967742
248,0.0711428571428571,0.0377419354838709
249,0.0482857142857143,0.0377419354838709
250,0.07,0.0296774193548387
251,0.07,0.0625806451612903
252,0.0794285714285714,0.0418518518518518
253,0.0705555555555555,0.0396774193548387
254,0.074,0.0383333333333333
255,0.086,0.0387096774193548
256,0.09,0.0641379310344827
257,0.1325714285714285,0.142258064516129
258,0.1428571428571428,0.2129032258064516
259,0.0994285714285714,0.257741935483871
260,0.1430555555555555,0.2696875
261,0.1005555555555555,0.1568749999999999
262,0.0808333333333333,0.1548387096774194
263,0.1105714285714285,0.0893548387096774
264,0.0705714285714285,0.0786666666666666
265,0.0794285714285714,0.0690322580645161
266,0.1108333333333333,0.0490909090909091
267,0.1147222222222222,0.1415625
268,0.0209375,0.1263636363636363
269,0.0385714285714285,0.0467741935483871
270,0.0157142857142857,0.0447058823529412
271,0.0242857142857143,0.0664705882352941
272,0.0237142857142857,0.0544117647058823
273,0.02,0.0535294117647059
274,0.0217142857142857,0.0679411764705882
275,0.0305714285714285,0.0773529411764706
276,0.0217142857142857,0.1014705882352941
277,0.0257142857142857,0.0642424242424242
278,0.04,0.15125
279,0.0382857142857143,0.0721875
280,0.0228571428571428,0.065625
281,0.0354285714285714,0.1233333333333333
282,0.0285714285714285,0.1012121212121212
283,0.0314285714285714,0.1470588235294118
284,0.0225714285714285,0.205
285,0.0314285714285714,0.219705882352941
286,0.0351428571428571,0.2397058823529411
287,0.0351428571428571,0.2334285714285714
288,0.032,0.1802941176470588
289,0.0305714285714285,0.178235294117647
290,0.0322857142857143,0.1285294117647058
291,0.0254285714285714,0.103235294117647
292,0.0317142857142857,0.1385294117647059
293,0.0242857142857143,0.1414705882352941
294,0.0394285714285714,0.1420588235294117
295,0.0242857142857143,0.103235294117647
296,0.0217142857142857,0.0926470588235294
297,0.0171428571428571,0.07
298,0.0285714285714285,0.1276470588235294
299,0.0271428571428571,0.1402941176470588
300,0.026,0.0666666666666666
301,0.042,0.2765625
302,0.0462857142857143,0.3748484848484847
303,0.0377142857142857,0.3946666666666666
304,0.0494285714285714,0.2918181818181817
305,0.044,0.3833333333333334
306,0.0422857142857143,0.3620588235294117
307,0.0534285714285714,0.1531818181818182
308,0.052,0.0
309,0.0777142857142857,0.0
310,0.0646875,0.0775
311,0.0717142857142857,0.0
312,0.0771428571428571,0.0
313,0.0868571428571428,0.2331818181818182
314,0.0862857142857143,0.1609090909090909
315,0.0805714285714285,0.1261764705882353
316,0.114,0.135
317,0.0822857142857143,0.1435294117647058
318,0.0785714285714285,0.1270588235294117
319,0.0645714285714285,0.1495454545454545
320,0.062,0.2125
321,0.0691428571428571,0.2564285714285715
322,0.0757142857142857,0.1544117647058824
323,0.1197142857142857,0.2114705882352941
324,0.1077777777777777,0.145
325,0.0828571428571428,0.24
326,0.0974285714285714,0.2005882352941176
327,0.0977142857142857,0.3228125
328,0.0948571428571428,0.2736842105263158
329,0.0942857142857142,0.2660606060606061
330,0.0711111111111111,0.2153125
331,0.1249999999999999,0.2311111111111111
332,0.1477777777777777,0.1664
333,0.1137142857142857,0.1696969696969696
334,0.1271428571428571,0.1892857142857143
335,0.1415151515151515,0.2906060606060606
336,0.1708571428571429,0.2209374999999999
337,0.1597142857142857,0.228125
338,0.1545714285714286,0.1218181818181818
339,0.1494444444444444,0.1272727272727273
340,0.1651428571428571,0.1129166666666666
341,0.166,0.1575
342,0.16,0.1288235294117647
343,0.1571428571428571,0.1220689655172413
344,0.1828571428571428,0.1255555555555555
345,0.1519999999999999,0.12
346,0.1337142857142857,0.0
347,0.1414285714285714,0.0
348,0.1417142857142857,0.0
349,0.1668571428571428,0.0
350,0.1551428571428571,0.1966666666666666
351,0.068125,0.1154545454545454
352,0.1405714285714286,0.1276923076923077
353,0.0708571428571428,0.1569565217391304
354,0.0782857142857142,0.1215384615384615
355,0.0645714285714285,0.1029411764705882
356,0.0628571428571428,0.1929629629629629
357,0.072,0.094074074074074
358,0.1334285714285714,0.0624137931034483
359,0.0925714285714285,0.1078947368421052
360,0.1022857142857142,0.1252631578947368
361,0.1082857142857143,0.1216666666666666
362,0.12,0.0969999999999999
363,0.1280555555555556,0.106
364,0.1268571428571428,0.097
365,0.1274285714285714,0.1
366,0.112,0.1408695652173913
367,0.1554285714285714,0.1782142857142858
368,0.1425714285714285,0.1306666666666666
369,0.146,0.1151515151515151
370,0.1459999999999999,0.0558620689655172
371,0.1117142857142857,0.094
372,0.1548571428571429,0.0892307692307692
373,0.1988571428571429,0.0594736842105263
374,0.1137142857142857,0.0591666666666666
375,0.1111428571428571,0.05
376,0.1214285714285714,0.0869696969696969
377,0.146,0.0671874999999999
378,0.1922857142857143,0.0303125
379,0.2297142857142857,0.016875
380,0.2134285714285714,0.0172727272727272
381,0.1597142857142857,0.0363636363636363
382,0.1391428571428571,0.046875
383,0.1237142857142857,0.0732142857142857
384,0.1279999999999999,0.1962499999999999
385,0.1722857142857143,0.11
386,0.1614285714285714,0.0426315789473684
387,0.1774285714285714,0.0559999999999999
388,0.1511428571428571,0.0692
389,0.186,0.0288
390,0.1765714285714286,0.0448
391,0.1965714285714286,0.0522222222222222
392,0.175,0.0577777777777778
393,0.1408823529411765,0.0577777777777778
394,0.2108571428571428,0.0518518518518518
395,0.2435483870967741,0.0725
396,0.2294285714285714,0.115
397,0.2834285714285714,0.0876923076923076
398,0.3942857142857143,0.1022222222222222
399,0.2927586206896552,0.0699999999999999
400,0.2489285714285714,0.0596296296296296
401,0.3976190476190477,0.0765
402,0.3537142857142856,0.0511538461538461
403,0.0879411764705882,0.08
404,0.0720588235294117,0.128
405,0.1805714285714285,0.0
406,0.2662857142857143,0.0
407,0.3225714285714286,0.125
408,0.2642857142857143,0.0
409,0.2074285714285714,0.22
410,0.2308571428571428,0.2666666666666666
411,0.2128571428571428,0.0992307692307692
412,0.25,0.1092857142857143
413,0.2597142857142857,0.0918181818181818
414,0.2494117647058823,0.1289473684210526
415,0.3137142857142857,0.101
416,0.3605714285714286,0.0739130434782609
417,0.3394285714285714,0.075
418,0.3074285714285714,0.0747619047619047
419,0.3268571428571429,0.1338461538461538
420,0.3960000000000001,0.1833333333333333
421,0.362,0.115
422,0.3068571428571428,0.0
423,0.3811428571428571,0.094
424,0.2497142857142857,0.064
425,0.2568571428571429,0.0669230769230769
426,0.2682857142857143,0.0652
427,0.2948571428571429,0.06
428,0.2397142857142856,0.0436842105263158
429,0.2548571428571429,0.0252941176470588
430,0.2317142857142857,0.0478571428571428
431,0.3154285714285714,0.1357142857142857
432,0.2862857142857142,0.2085714285714285
433,0.0,0.1692857142857142
434,0.0,0.1709090909090909
435,0.1525,0.0731818181818182
436,0.216,0.0287499999999999
437,0.2222857142857143,0.1204347826086956
438,0.2457142857142857,0.0276923076923076
439,0.2668571428571428,0.02
440,0.2648571428571429,0.0096
441,0.2785294117647059,0.0224137931034482
442,0.3011428571428572,0.0228571428571428
443,0.2196874999999999,0.0160714285714285
444,0.2576666666666667,0.0175862068965517
445,0.275,0.0242857142857142
446,0.3612121212121212,0.0189285714285714
447,0.3582857142857144,0.0225
448,0.2694285714285714,0.0172413793103448
449,0.2808571428571428,0.0093103448275862
450,0.2534285714285714,0.0155172413793103
451,0.2822857142857142,0.0275
452,0.3005714285714285,0.0313793103448276
453,0.2757142857142858,0.0193103448275862
454,0.2865714285714285,0.0151724137931034
455,0.2757142857142857,0.0281481481481481
456,0.1742857142857143,0.0325
457,0.1577142857142857,0.0360714285714285
458,0.1713793103448276,0.0510714285714286
459,0.2187096774193548,0.0496428571428571
460,0.1547058823529412,0.0339285714285714
461,0.2245714285714285,0.0260714285714285
462,0.2705714285714285,0.0141379310344827
463,0.1267647058823529,0.0214285714285714
464,0.093235294117647,0.0235714285714285
465,0.1497058823529411,0.0210344827586206
466,0.1429411764705882,0.0224137931034482
467,0.222,0.0241379310344827
468,0.0694117647058823,0.0520689655172413
469,0.0391176470588235,0.0941379310344827
470,0.0681818181818181,0.0279310344827586
471,0.0354545454545454,0.0457142857142857
472,0.0284848484848484,0.045
473,0.0178787878787878,0.0260714285714285
474,0.0872727272727272,0.0081481481481481
475,0.076,0.03
476,0.1066666666666666,0.0316
477,0.1702857142857143,0.016551724137931
478,0.1737142857142857,0.0217857142857142
479,0.1502857142857143,0.0279310344827586
480,0.112258064516129,0.0417241379310344
481,0.1336363636363636,0.05
482,0.1248387096774193,0.0496551724137931
483,0.09,0.0764
484,0.1199999999999999,0.0527586206896551
485,0.1014285714285714,0.0417241379310344
486,0.0522857142857143,0.0234482758620689
487,0.0671428571428571,0.0210344827586207
488,0.0825714285714285,0.0203448275862069
489,0.1077142857142857,0.0254166666666666
490,0.0868571428571428,0.055
491,0.0671428571428571,0.026551724137931
492,0.0899999999999999,0.0244444444444444
493,0.0882857142857142,0.0307407407407407
494,0.078,0.0132142857142857
495,0.0748571428571428,0.0172222222222222
496,0.064,0.0965384615384615
497,0.0565714285714286,0.0678571428571429
498,0.0631428571428571,0.0578571428571428
499,0.078,0.0328571428571428
500,0.0894285714285714,0.0351851851851851
501,0.0842857142857142,0.0329629629629629
502,0.1144444444444444,0.034074074074074
503,0.0862857142857142,0.0342857142857143
504,0.0954285714285714,0.0353571428571428
505,0.1534285714285714,0.0329629629629629
506,0.1314285714285714,0.0278571428571428
507,0.1365714285714285,0.0289285714285714
508,0.1554285714285714,0.0303571428571428
509,0.154,0.0248148148148148
510,0.1431428571428571,0.0348275862068965
511,0.1311764705882352,0.0467857142857143
512,0.122,0.0589655172413793
513,0.1238709677419354,0.0606896551724138
514,0.0715151515151515,0.055
515,0.0039285714285714,0.0582142857142857
516,0.0354545454545454,0.0585714285714286
517,0.0271428571428571,0.0557142857142857
518,0.0914285714285714,0.0589285714285714
519,0.0714285714285714,0.0446428571428571
520,0.0485714285714286,0.0575862068965517
521,0.0588571428571428,0.0141379310344827
522,0.0622857142857143,0.0367857142857143
523,0.0711428571428571,0.0379310344827586
524,0.0614285714285714,0.0386206896551724
525,0.0794285714285714,0.0421428571428571
526,0.08,0.0467857142857143
527,0.0822857142857142,0.0472413793103448
528,0.086,0.0546428571428571
529,0.0745714285714285,0.0637931034482759
530,0.0848571428571428,0.0467857142857143
531,0.0762857142857142,0.0135294117647058
532,0.0768571428571428,0.03
533,0.09,0.0268965517241379
534,0.102,0.0241379310344827
535,0.104,0.0358620689655172
536,0.0341176470588235,0.0413793103448275
537,0.0347058823529412,0.0403571428571428
538,0.0391176470588235,0.0703448275862069
539,0.0570588235294118,0.1303448275862069
540,0.0355882352941176,0.0824137931034482
541,0.0402941176470588,0.0486206896551724
542,0.0782857142857142,0.0417241379310344
543,0.0625714285714285,0.053103448275862
544,0.0314285714285714,0.0375
545,0.0434285714285714,0.03
546,0.0334285714285714,0.0273076923076923
547,0.0188571428571428,0.0296428571428571
548,0.0128571428571428,0.0355555555555555
549,0.0188571428571428,0.0235714285714285
550,0.0214285714285714,0.0225
551,0.0388571428571428,0.0233333333333333
552,0.0305714285714285,0.0271428571428571
553,0.0308571428571428,0.0189285714285714
554,0.0322857142857143,0.0457142857142857
555,0.0271428571428571,0.0335714285714285
556,0.032,0.0377777777777777
557,0.0516129032258064,0.0246428571428571
558,0.026,0.0203448275862069
559,0.044,0.0307142857142857
560,0.06,0.0196551724137931
561,0.1668571428571428,0.0255172413793103
562,0.1297142857142857,0.0344827586206896
563,0.1225714285714286,0.0343333333333333
564,0.0988571428571428,0.026551724137931
565,0.1328571428571428,0.0282142857142857
566,0.1525714285714285,0.0378571428571428
567,0.1377142857142857,0.0433333333333333
568,0.1634285714285714,0.1357142857142857
569,0.1254285714285714,0.0907142857142857
570,0.1957142857142857,0.0245833333333333
571,0.1588235294117647,0.0788461538461538
572,0.0797058823529411,0.0403703703703703
573,0.0651515151515151,0.0442307692307692
574,0.0747058823529412,0.0581481481481481
575,0.0714705882352941,0.0632142857142857
576,0.0376470588235294,0.0414285714285714
577,0.0352941176470588,0.0271428571428571
578,0.0297058823529411,0.0325
579,0.03,0.0328571428571428
580,0.0326470588235294,0.0255172413793103
581,0.0258823529411764,0.0314285714285714
582,0.0229411764705882,0.0203571428571428
583,0.0288235294117647,0.0314285714285714
584,0.0579411764705882,0.02
585,0.053235294117647,0.0999999999999999
586,0.0458823529411765,0.15
587,0.0535294117647059,0.04
588,0.0511764705882353,0.035
589,0.0502941176470588,0.0
590,0.0408823529411764,0.0
591,0.0452941176470588,0.0
592,0.0441176470588235,0.0
593,0.0417647058823529,0.086
594,0.0388235294117647,0.0233333333333333
595,0.03,0.075
596,0.0385294117647059,0.1
597,0.0438235294117647,0.046
598,0.0397058823529411,0.06
599,0.0338235294117647,0.1533333333333333
600,0.0125,0.13
601,0.0058823529411764,0.1881818181818181
602,0.0070588235294117,0.0
603,0.008,0.1133333333333333
604,0.0390625,0.15
605,0.0357142857142857,0.09
606,0.0402857142857143,0.0775
607,0.0365714285714285,0.0966666666666666
608,0.0502857142857143,0.04
609,0.056,0.0466666666666666
610,0.0494285714285714,0.02
611,0.0497142857142857,0.0
612,0.0428571428571428,0.0
613,0.0434285714285714,0.0
614,0.0397142857142857,0.04125
615,0.04,0.285
616,0.0417142857142857,0.044
617,0.0442857142857143,0.1542105263157894
618,0.042,0.0221428571428571
619,0.0471428571428571,0.0171428571428571
620,0.0437142857142857,0.0
621,0.0377142857142857,0.0225
622,0.0405714285714285,0.03
623,0.0431428571428571,0.0125
624,0.0357142857142857,0.026
625,0.036,0.0311111111111111
626,0.0448571428571428,0.036
627,0.0351428571428571,0.0
628,0.0362857142857142,0.075
629,0.0445714285714285,0.1349999999999999
630,0.0411428571428571,0.305
631,0.0414285714285714,0.1725
632,0.0325714285714285,0.3572727272727273
633,0.04,0.0647058823529411
634,0.0468571428571428,0.0576470588235294
635,0.0428571428571428,0.0264285714285714
636,0.0437142857142857,0.0695
637,0.0485714285714286,0.0784210526315789
638,0.042,0.03
639,0.0368571428571428,0.0404347826086956
640,0.0431428571428571,0.032
641,0.04,0.1162499999999999
642,0.0417142857142857,0.037
643,0.0417142857142857,0.0309090909090909
644,0.0357142857142857,0.02
645,0.0162857142857142,0.0371428571428571
646,0.0416666666666666,0.0399999999999999
647,0.035,0.0225
648,0.03,0.0333333333333333
649,0.0233333333333333,0.04
650,0.0,0.072
651,0.0,0.0314285714285714
652,0.0,0.009375
653,0.0179999999999999,0.0425
654,0.0254545454545454,0.0226666666666666
655,0.0166666666666666,0.1042857142857143
656,0.0188235294117647,0.0033333333333333
657,0.0188461538461538,0.0145
658,0.0282758620689655,0.056
659,0.0307692307692307,0.01
660,0.0591666666666666,0.0
661,0.1822727272727273,0.0
662,0.1882142857142857,0.0
663,0.0459375,0.005
664,0.0116666666666666,0.0
665,0.0369565217391304,0.0
666,0.07375,0.005
667,0.0844444444444444,0.0114285714285714
668,0.033125,0.01
669,0.0904545454545454,0.01
670,0.1213333333333333,0.0088888888888888
671,0.1467857142857143,0.0
672,0.2216666666666666,0.0075
673,0.224516129032258,0.0
674,0.208695652173913,0.2266666666666666
675,0.2408333333333333,0.1984615384615384
676,0.1946428571428571,0.29
677,0.2825,0.38
678,0.1988571428571428,0.3175
679,0.202258064516129,0.3314285714285714
680,0.1734782608695652,0.212
681,0.1560714285714286,0.1166666666666666
682,0.1628571428571428,0.07
683,0.1082857142857142,0.1442857142857143
684,0.1455555555555555,0.2463636363636363
685,0.315,0.0
686,0.0,0.045
687,0.0,0.0
688,0.0075,0.014
689,0.016,0.0345454545454545
690,0.0135714285714285,0.0
691,0.0,0.0
692,0.0,0.054
693,0.01,0.0033333333333333
694,0.008695652173913,0.0053333333333333
695,0.0505714285714285,0.0099999999999999
696,0.0157142857142857,0.03
697,0.0141935483870967,0.025
698,0.0113333333333333,0.0
699,0.0153333333333333,0.0
700,0.025,0.0
701,0.0,0.0
702,0.029,0.015
703,0.02,0.0
704,0.0253333333333333,0.0
705,0.028,0.0
706,0.02,0.0
707,0.02,0.0046153846153846
708,0.0482758620689655,0.0
709,0.0717142857142857,0.0
710,0.0735294117647059,0.0
711,0.0175757575757575,0.024
712,0.0473913043478261,0.0088888888888888
713,0.0638461538461538,0.00625
714,0.0541666666666666,0.0
715,0.04375,0.005
716,0.02,0.0085714285714285
717,0.0242857142857142,0.0952380952380952
718,0.2261538461538461,0.0306896551724137
719,0.134,0.1353846153846153
720,0.08,0.23
721,0.2125,0.3382758620689655
722,0.0,0.095
723,0.0,0.0737037037037037
724,0.1433333333333333,0.0830434782608695
725,0.0,0.1351724137931034
726,0.0,0.0811764705882353
727,0.0,0.027391304347826
728,0.0,0.0586206896551724
729,0.0,0.1085714285714285
730,0.0,0.384
731,0.0,0.325
732,0.0,0.3230769230769231
733,0.1333333333333333,0.1194736842105263
734,0.045,0.1707692307692307
735,0.1599999999999999,0.0728571428571428
736,0.0,0.3138461538461538
737,0.0,0.365
738,0.0,0.0716666666666666
739,0.0,0.05
740,0.0,0.2
741,0.0,0.324
742,0.0,0.2263636363636363
743,0.0,0.065
744,0.145,0.08
745,0.0,0.2325
746,0.0,0.0858333333333333
747,0.0,0.1383333333333334
748,0.1533333333333333,0.1025
749,0.19,0.0
750,0.0,0.0
751,0.248,0.095
752,0.2685294117647059,0.0
753,0.1605714285714285,0.1471428571428571
754,0.2337142857142857,0.0
755,0.2731428571428571,0.11
756,0.2037142857142857,0.3548148148148148
757,0.1894285714285714,0.3258620689655171
758,0.2171428571428572,0.3444827586206896
759,0.046875,0.2875
760,0.0014285714285714,0.3324999999999999
761,0.025,0.1285714285714285
762,0.0,0.0807142857142857
763,0.0042857142857142,0.1589655172413793
764,0.0,0.1839285714285714
765,0.0,0.2439285714285714
766,0.0,0.0
767,0.0,0.0
768,0.0,0.0
769,0.046,0.07
770,0.095,0.1153333333333333
771,0.0625,0.2405555555555555
772,0.0,0.2641176470588235
773,0.0,0.1254545454545454
774,0.0,0.174
775,0.0,0.3054545454545455
776,0.0,0.13
777,0.18,0.2266666666666666
778,0.0,0.0
779,0.0,0.18
780,0.0,0.0
781,0.0,0.0
782,0.0,0.0
783,0.05375,0.1975
784,0.1466666666666666,0.2675
785,0.0,0.15
786,0.192,0.29
787,0.16,0.2507142857142857
788,0.126,0.2985
789,0.003125,0.05
790,0.0491666666666666,0.215
791,0.0109090909090909,0.1855555555555555
792,0.0075,0.18
793,0.1688888888888889,0.1933333333333333
794,0.2299999999999999,0.2107142857142857
795,0.2628571428571428,0.1176923076923076
796,0.0083333333333333,0.1289285714285714
797,0.00875,0.2123809523809524
798,0.1626666666666667,0.0736842105263158
799,0.2113333333333333,0.1328571428571428
800,0.2831578947368421,0.1803448275862068
801,0.172,0.0675862068965517
802,0.005,0.036551724137931
803,0.0,0.0471428571428571
804,0.0,0.0475
805,0.0,0.0517857142857143
806,0.0,0.01
807,0.0,0.0335714285714285
808,0.0,0.0882142857142857
