,슬픔_1,슬픔_0
346,0.0238888888888889,0.2805263157894737
347,0.0444444444444444,0.3009090909090909
348,0.0419444444444444,0.3921874999999999
349,0.0337142857142857,0.3138888888888889
350,0.0362857142857142,0.3036363636363637
351,0.0415151515151515,0.2846428571428571
352,0.0542857142857143,0.2724242424242424
353,0.0437142857142857,0.21125
354,0.0314285714285714,0.216875
355,0.0405555555555555,0.3709090909090909
356,0.0508571428571428,0.2763636363636363
357,0.0502857142857143,0.2716666666666666
358,0.0462857142857143,0.2671874999999999
359,0.0431428571428571,0.2779310344827586
360,0.0528571428571428,0.2818518518518518
361,0.0428571428571428,0.02
362,0.0454285714285714,0.0
363,0.0468571428571428,0.0
364,0.0511428571428571,0.0
365,0.0631428571428571,0.0
366,0.056,0.1766666666666666
367,0.0221875,0.2681818181818182
368,0.1197142857142856,0.2919230769230769
369,0.0225714285714285,0.3056521739130434
370,0.0305714285714285,0.2765384615384615
371,0.026,0.2988235294117646
372,0.0268571428571428,0.2492592592592592
373,0.0271428571428571,0.3566666666666667
374,0.1228571428571428,0.3589655172413792
375,0.0308571428571428,0.2557894736842105
376,0.0317142857142857,0.3452631578947368
377,0.0374285714285714,0.3124999999999999
378,0.0425714285714285,0.3286666666666666
379,0.0427777777777777,0.2993333333333333
380,0.0462857142857143,0.2259999999999999
381,0.0497142857142857,0.2579310344827586
382,0.0354285714285714,0.3526086956521739
383,0.0491428571428571,0.4589285714285714
384,0.0394285714285714,0.3433333333333334
385,0.0457142857142857,0.2820689655172413
386,0.0537142857142857,0.418
387,0.0465714285714286,0.4184615384615383
388,0.0465714285714286,0.3641666666666666
389,0.0974285714285713,0.4557575757575757
390,0.0425714285714285,0.3059375000000001
391,0.0488571428571428,0.0575
392,0.0428571428571428,0.0525
393,0.0511428571428571,0.0554545454545454
394,0.0628571428571428,0.1369696969696969
395,0.0677142857142857,0.1746875
396,0.0614285714285714,0.1571428571428571
397,0.0522857142857143,0.305
398,0.0448571428571428,0.4018181818181819
399,0.0388571428571428,0.3947368421052632
400,0.0351428571428571,0.335
401,0.0762857142857143,0.2491999999999999
402,0.0537142857142857,0.3499999999999999
403,0.0585714285714285,0.3623999999999999
404,0.0448571428571428,0.3133333333333333
405,0.0471428571428571,0.4585185185185186
406,0.0525714285714286,0.461
407,0.054,0.4176923076923077
408,0.3532258064516129,0.2546153846153846
409,0.3631428571428571,0.2033333333333332
410,0.3934285714285713,0.37
411,0.1922857142857143,0.1577777777777777
412,0.3203448275862068,0.214
413,0.3957142857142858,0.2107692307692307
414,0.3190476190476191,0.4153846153846154
415,0.2122857142857143,0.306
416,0.4191176470588236,0.0
417,0.3470588235294118,0.0
418,0.346,0.185
419,0.3411428571428572,0.0
420,0.2911428571428572,0.06
421,0.2719999999999999,0.0733333333333333
422,0.2234285714285714,0.3423076923076923
423,0.2505714285714286,0.3978571428571428
424,0.2434285714285715,0.3142105263157894
425,0.2271428571428571,0.2365
426,0.2217142857142857,0.3004347826086956
427,0.2911764705882352,0.175
428,0.3357142857142857,0.2038095238095237
429,0.2888571428571428,0.2646153846153846
430,0.2405714285714285,0.2616666666666666
431,0.1622857142857143,0.075
432,0.1962857142857142,0.0
433,0.1902857142857143,0.308
434,0.1799999999999999,0.284
435,0.2071428571428571,0.3315384615384615
436,0.2271428571428572,0.4048
437,0.3174285714285715,0.1356521739130434
438,0.2091428571428571,0.2731578947368421
439,0.1674285714285714,0.4111764705882353
440,0.2117142857142857,0.4271428571428571
441,0.1814285714285714,0.3135714285714285
442,0.1639999999999999,0.2271428571428571
443,0.1788571428571428,0.2307142857142857
444,0.1911428571428571,0.2336363636363636
445,0.1971428571428571,0.2177272727272728
446,0.0,0.100625
447,0.0,0.2317391304347826
448,0.3185,0.4146153846153846
449,0.3694285714285714,0.105
450,0.3879999999999998,0.0736
451,0.372,0.1082758620689655
452,0.4097142857142858,0.1482142857142857
453,0.3294285714285714,0.1325
454,0.4275000000000001,0.123103448275862
455,0.4127272727272727,0.14
456,0.236969696969697,0.1992857142857143
457,0.243142857142857,0.1914285714285714
458,0.2745714285714286,0.1427586206896551
459,0.3791428571428571,0.243103448275862
460,0.1931428571428572,0.153103448275862
461,0.2482857142857142,0.2221428571428571
462,0.345142857142857,0.1820689655172413
463,0.3219354838709678,0.2279310344827585
464,0.2350000000000001,0.1737931034482758
465,0.3137142857142857,0.2385185185185186
466,0.4142857142857143,0.2275
467,0.1838235294117647,0.2210714285714286
468,0.1620588235294117,0.2207142857142857
469,0.2064705882352941,0.2485714285714285
470,0.1667647058823529,0.2810714285714286
471,0.2428571428571428,0.2014285714285714
472,0.1399999999999999,0.0941379310344827
473,0.0638235294117647,0.0775
474,0.086060606060606,0.1671428571428572
475,0.06,0.1410344827586207
476,0.07,0.1144827586206896
477,0.0384848484848485,0.0975862068965517
478,0.0948484848484848,0.1103448275862069
479,0.414,0.2127586206896551
480,0.2666666666666666,0.1106896551724138
481,0.2234285714285714,0.1725
482,0.2854285714285715,0.1653571428571429
483,0.272,0.0821428571428571
484,0.2638709677419354,0.024074074074074
485,0.1363636363636363,0.1069565217391304
486,0.1035483870967742,0.1248
487,0.0877142857142857,0.0758620689655172
488,0.1139999999999999,0.1607142857142857
489,0.0971428571428571,0.16
490,0.0702857142857142,0.1782758620689655
491,0.0585714285714286,0.2079310344827586
492,0.076,0.1262068965517241
493,0.0985714285714285,0.1532
494,0.0677142857142857,0.166551724137931
495,0.0634285714285714,0.1613793103448275
496,0.0702857142857143,0.1389655172413793
497,0.0768571428571428,0.1286206896551724
498,0.0765714285714285,0.1237931034482759
499,0.0757142857142857,0.1158333333333333
500,0.0648571428571428,0.31875
501,0.0594285714285714,0.2841379310344827
502,0.0688571428571428,0.3733333333333332
503,0.08,0.3507407407407407
504,0.0611428571428571,0.2515384615384615
505,0.0891428571428571,0.2257142857142857
506,0.2411111111111112,0.2317857142857142
507,0.2877142857142857,0.3646428571428571
508,0.2634285714285714,0.4285185185185186
509,0.2511428571428571,0.4029629629629629
510,0.2165714285714286,0.4025925925925925
511,0.3131428571428571,0.2442857142857142
512,0.2,0.1396428571428571
513,0.2331428571428572,0.1251851851851851
514,0.2131428571428572,0.1260714285714285
515,0.2035294117647059,0.1046428571428571
516,0.224,0.1182142857142857
517,0.2670967741935484,0.0844444444444444
518,0.2915151515151515,0.0810344827586207
519,0.0117857142857142,0.0585714285714286
520,0.2318181818181818,0.0741379310344827
521,0.3088571428571429,0.063448275862069
522,0.2231428571428571,0.0778571428571428
523,0.2648571428571429,0.0921428571428571
524,0.2877142857142856,0.0828571428571428
525,0.2254285714285714,0.1082142857142857
526,0.2808571428571429,0.0878571428571428
527,0.2362857142857142,0.0810714285714285
528,0.3765714285714286,0.0851724137931034
529,0.3188571428571428,0.0368965517241379
530,0.3657142857142857,0.0678571428571429
531,0.3885714285714287,0.0637931034482758
532,0.3371428571428572,0.066551724137931
533,0.3774285714285715,0.0696428571428571
534,0.258,0.0685714285714286
535,0.2517142857142858,0.0489655172413793
536,0.2968571428571429,0.0764285714285714
537,0.2622857142857143,0.0810344827586207
538,0.2622857142857143,0.1975
539,0.2894285714285714,0.4388235294117647
540,0.2285294117647059,0.0857692307692307
541,0.2102941176470588,0.0744827586206896
542,0.235,0.0886206896551724
543,0.2635294117647058,0.1248275862068965
544,0.238235294117647,0.0920689655172413
545,0.12,0.0946428571428571
546,0.1831428571428572,0.1051724137931034
547,0.1642857142857143,0.193103448275862
548,0.0848571428571428,0.1034482758620689
549,0.1722857142857143,0.0948275862068965
550,0.2142857142857142,0.11
551,0.0817142857142857,0.1579310344827586
552,0.1465714285714286,0.2196428571428572
553,0.174,0.1735714285714286
554,0.1714285714285714,0.1811538461538462
555,0.088,0.2325
556,0.0837142857142857,0.2029629629629629
557,0.0851428571428571,0.1875
558,0.0828571428571428,0.1814285714285714
559,0.1,0.1107407407407407
560,0.1031428571428571,0.1725
561,0.3170967741935483,0.1717857142857143
562,0.2294285714285714,0.2039285714285714
563,0.1982857142857143,0.1678571428571429
564,0.2931428571428571,0.1759259259259259
565,0.146,0.1267857142857142
566,0.1139999999999999,0.0968965517241379
567,0.112,0.2135714285714285
568,0.1717142857142858,0.1513793103448276
569,0.1425714285714285,0.1789655172413793
570,0.1374285714285714,0.203103448275862
571,0.1265714285714285,0.2659999999999999
572,0.1377142857142857,0.2241379310344827
573,0.1525714285714285,0.2589285714285714
574,0.1302857142857143,0.3289285714285715
575,0.1402941176470588,0.2933333333333334
576,0.2005882352941177,0.1953571428571428
577,0.1363636363636363,0.2032142857142857
578,0.1091176470588235,0.1845833333333333
579,0.1452941176470588,0.1776923076923076
580,0.3111764705882352,0.142962962962963
581,0.2797058823529412,0.1207692307692307
582,0.24,0.0781481481481481
583,0.2258823529411764,0.155
584,0.2629411764705882,0.1492857142857142
585,0.2255882352941177,0.1064285714285714
586,0.0714705882352941,0.1535714285714285
587,0.0970588235294117,0.1014285714285714
588,0.2167647058823529,0.1275862068965517
589,0.1855882352941176,0.1521428571428571
590,0.1555882352941176,0.1482142857142857
591,0.1711764705882353,0.1910714285714285
592,0.1835294117647059,0.08
593,0.185,0.0933333333333333
594,0.1352941176470588,0.045
595,0.1535294117647059,0.1233333333333333
596,0.1644117647058823,0.13
597,0.1564705882352941,0.0
598,0.1523529411764706,0.0
599,0.1261764705882353,0.0
600,0.1338235294117647,0.0
601,0.1702941176470588,0.13
602,0.145,0.09
603,0.2191176470588235,0.1825
604,0.0775,0.145
605,0.0994117647058823,0.252
606,0.088235294117647,0.25
607,0.0602857142857143,0.1044444444444444
608,0.179375,0.0987499999999999
609,0.2042857142857143,0.0945454545454545
610,0.258,0.0
611,0.2902857142857142,0.0733333333333333
612,0.2865714285714285,0.1275
613,0.2574285714285714,0.0533333333333333
614,0.2871428571428571,0.195
615,0.2974285714285714,0.1933333333333333
616,0.2862857142857142,0.22
617,0.2785714285714286,0.1949999999999999
618,0.3202857142857143,0.175
619,0.2822857142857143,0.0
620,0.3391428571428572,0.0
621,0.3234285714285714,0.0
622,0.2785714285714286,0.07125
623,0.2968571428571429,0.08875
624,0.2911428571428571,0.1233333333333333
625,0.3040000000000001,0.1157894736842105
626,0.3002857142857142,0.0999999999999999
627,0.3165714285714285,0.1299999999999999
628,0.3051428571428571,0.0
629,0.3320000000000001,0.125
630,0.2779999999999999,0.1433333333333333
631,0.368,0.1075
632,0.3299999999999999,0.074
633,0.3425714285714285,0.0611111111111111
634,0.3477142857142858,0.192
635,0.31,0.0
636,0.2974285714285714,0.1325
637,0.299142857142857,0.0625
638,0.3197142857142857,0.1716666666666666
639,0.315142857142857,0.165
640,0.3382857142857143,0.1363636363636363
641,0.3197142857142857,0.2852941176470588
642,0.2977142857142857,0.2735294117647058
643,0.3077142857142855,0.1807142857142857
644,0.2802857142857142,0.154
645,0.2762857142857143,0.2357894736842105
646,0.2817142857142858,0.2063157894736842
647,0.2765714285714286,0.2517391304347826
648,0.3037142857142856,0.208
649,0.4208571428571429,0.21125
650,0.2116666666666666,0.185
651,0.19,0.1763636363636363
652,0.1383333333333333,0.1369565217391304
653,0.1166666666666666,0.1285714285714285
654,0.0,0.204
655,0.0,0.1225
656,0.0,0.1566666666666666
657,0.057,0.2233333333333333
658,0.2012121212121212,0.116
659,0.1644444444444444,0.0671428571428571
660,0.2294117647058823,0.101875
661,0.24,0.1141666666666667
662,0.2858620689655172,0.168
663,0.213076923076923,0.1542857142857143
664,0.15375,0.06
665,0.1286363636363636,0.1185
666,0.0939285714285713,0.196
667,0.07,0.28
668,0.1166666666666666,0.0
669,0.1634782608695652,0.0
670,0.1337499999999999,0.0
671,0.1744444444444445,0.165
672,0.16,0.0
673,0.1181818181818181,0.0
674,0.1113333333333333,0.1225
675,0.0889285714285714,0.1728571428571428
676,0.0841666666666667,0.1359999999999999
677,0.0887096774193548,0.1609090909090909
678,0.1334782608695652,0.13
679,0.105,0.0
680,0.1089285714285714,0.26625
681,0.1625,0.0
682,0.2914285714285713,0.1116666666666666
683,0.3390322580645161,0.1976923076923076
684,0.2021739130434783,0.1958333333333333
685,0.1717857142857142,0.128
686,0.1491428571428571,0.09
687,0.3408571428571428,0.1378571428571428
688,0.3777777777777777,0.1646666666666666
689,0.04,0.0822222222222222
690,0.0,0.08
691,0.0,0.1285714285714286
692,0.045,0.1345454545454545
693,0.1173333333333333,0.0
694,0.095,0.06
695,0.0,0.0
696,0.0,0.076
697,0.115,0.1854545454545454
698,0.0613043478260869,0.0
699,0.1237142857142857,0.0
700,0.0782857142857142,0.1493333333333333
701,0.0819354838709677,0.0824999999999999
702,0.0793333333333333,0.084
703,0.0753333333333333,0.0825
704,0.1516666666666666,0.12
705,0.0,0.14
706,0.131,0.0
707,0.11,0.0
708,0.13,0.0
709,0.134,0.0
710,0.135,0.185
711,0.1233333333333333,0.045
712,0.0810344827586207,0.0
713,0.2257142857142857,0.0
714,0.2235294117647059,0.04
715,0.1066666666666666,0.1738461538461538
716,0.1560869565217391,0.0
717,0.1626923076923077,0.0
718,0.1541666666666666,0.0
719,0.1575,0.118
720,0.07,0.15
721,0.13,0.115
722,0.1546153846153846,0.0
723,0.098,0.035
724,0.07,0.0342857142857142
725,0.1125,0.0919047619047619
726,0.0,0.0427586206896552
727,0.0,0.105
728,0.13,0.12
729,0.0,0.1248148148148148
730,0.0,0.1342857142857142
731,0.0,0.189655172413793
732,0.0,0.0971428571428571
733,0.0,0.0875
734,0.0,0.0525
735,0.0,0.1044444444444444
736,0.0,0.1308695652173913
737,0.0866666666666666,0.1086206896551724
738,0.04,0.06
739,0.116,0.0534782608695652
740,0.0,0.0710344827586207
741,0.0,0.0621428571428571
742,0.0,0.094
743,0.0,0.14125
744,0.0,0.1424
745,0.0,0.125625
746,0.0,0.1161538461538461
747,0.0,0.0984210526315789
748,0.085,0.178125
749,0.0,0.1738461538461538
750,0.0,0.0866666666666666
751,0.0,0.1392307692307692
752,0.0699999999999999,0.17
753,0.0699999999999999,0.0516666666666666
754,0.0,0.03
755,0.1193333333333333,0.1075
756,0.0670588235294118,0.142
757,0.056,0.1372727272727272
758,0.0814285714285714,0.095
759,0.0925714285714285,0.105
760,0.0857142857142857,0.125
761,0.0914285714285714,0.0791666666666666
762,0.1054285714285714,0.1612499999999999
763,0.080625,0.14
764,0.0476190476190476,0.0
765,0.105,0.0
766,0.0,0.095
767,0.0199999999999999,0.055
768,0.0,0.1357142857142857
769,0.0,0.102
770,0.0,0.0
771,0.0,0.0871428571428571
772,0.0,0.02
773,0.074,0.03
774,0.2,0.2992000000000001
775,0.0725,0.3174074074074074
776,0.0,0.4051724137931034
777,0.0,0.386551724137931
778,0.0,0.355
779,0.0,0.307
780,0.0,0.2264285714285714
781,0.0933333333333333,0.2332142857142858
782,0.0,0.2451724137931034
783,0.01,0.2621428571428572
784,0.0,0.2603571428571428
785,0.0,0.0
786,0.0,0.0
787,0.04625,0.0
788,0.2022222222222222,0.025
789,0.0,0.2306666666666666
790,0.12,0.0672222222222222
791,0.1333333333333333,0.0870588235294117
792,0.122,0.0918181818181818
793,0.061875,0.0575
794,0.1025,0.1509090909090909
795,0.0518181818181818,0.06
796,0.0175,0.04
797,0.1233333333333333,0.0
798,0.11,0.105
799,0.1485714285714285,0.0
800,0.0249999999999999,0.0
801,0.02625,0.0
802,0.1896666666666666,0.0616666666666666
803,0.174,0.1224999999999999
804,0.201578947368421,0.13
805,0.09,0.13
806,0.02,0.1321428571428571
