,중앙에서벗어난정도_1,중앙에서벗어난정도_0
259,12.514285714285714,29.677419354838708
260,12.628571428571428,28.967741935483872
261,12.8,28.78125
262,13.142857142857142,25.125
263,12.542857142857144,25.451612903225808
264,12.457142857142856,17.580645161290324
265,12.628571428571428,17.133333333333333
266,12.666666666666666,14.387096774193548
267,12.6,10.727272727272728
268,12.628571428571428,22.21875
269,12.628571428571428,16.757575757575758
270,11.914285714285716,9.838709677419354
271,12.17142857142857,7.5
272,12.114285714285714,11.558823529411764
273,12.444444444444445,9.323529411764708
274,13.36111111111111,8.382352941176471
275,13.27777777777778,11.088235294117649
276,13.085714285714284,10.970588235294118
277,12.371428571428572,14.823529411764708
278,12.914285714285716,8.393939393939394
279,12.694444444444445,20.5
280,12.27777777777778,5.9375
281,19.3125,6.625
282,12.628571428571428,14.151515151515152
283,6.142857142857143,13.606060606060606
284,14.342857142857143,19.44117647058824
285,12.885714285714286,24.147058823529413
286,12.085714285714284,22.735294117647054
287,13.514285714285714,24.44117647058824
288,15.17142857142857,22.6
289,14.057142857142855,21.823529411764707
290,14.4,21.176470588235293
291,14.571428571428571,15.205882352941176
292,14.8,12.794117647058824
293,15.6,15.735294117647058
294,15.542857142857144,15.117647058823527
295,16.02857142857143,14.264705882352942
296,16.742857142857144,9.588235294117649
297,17.228571428571428,8.5
298,16.2,7.5
299,16.37142857142857,13.529411764705882
300,16.62857142857143,15.029411764705882
301,17.057142857142857,68.53846153846153
302,16.428571428571427,48.0625
303,17.228571428571428,27.96969696969697
304,17.485714285714284,8.578947368421053
305,17.62857142857143,3.675
306,17.485714285714284,1.911764705882353
307,17.8,5.676470588235294
308,17.514285714285716,29.81081081081081
309,17.514285714285716,2.976744186046512
310,17.485714285714284,4.906976744186046
311,17.485714285714284,7.285714285714286
312,17.485714285714284,2.761904761904762
313,17.485714285714284,6.5813953488372094
314,18.142857142857142,11.263157894736842
315,18.257142857142856,31.75757575757576
316,18.457142857142856,35.73529411764706
317,18.571428571428573,35.588235294117645
318,18.37142857142857,37.05882352941177
319,17.228571428571428,37.02941176470589
320,14.4,30.486486486486488
321,14.571428571428571,20.97560975609756
322,14.771428571428572,46.22857142857143
323,4.28125,61.8235294117647
324,5.514285714285714,20.794117647058822
325,5.714285714285714,44.61764705882353
326,5.542857142857143,34.25
327,5.314285714285714,33.8235294117647
328,5.8,11.911764705882351
329,5.428571428571429,54.94736842105263
330,6.4,25.323529411764707
331,6.828571428571428,50.38235294117647
332,7.914285714285715,26.94871794871795
333,8.742857142857142,66.83333333333333
334,9.142857142857142,33.47058823529412
335,9.485714285714286,30.457142857142856
336,10.428571428571429,22.323529411764707
337,10.86111111111111,16.96875
338,12.114285714285714,9.53125
339,11.457142857142856,30.87878787878788
340,10.685714285714283,24.90909090909091
341,9.857142857142858,41.11111111111112
342,8.942857142857143,26.59375
343,7.972222222222222,32.5
344,7.777777777777778,26.8125
345,7.361111111111111,26.6
346,8.2,69.08108108108108
347,7.9714285714285715,64.09756097560975
348,7.878787878787879,64.52380952380952
349,7.8,70.9047619047619
350,8.714285714285714,41.0
351,8.457142857142857,17.4390243902439
352,7.527777777777778,31.487179487179485
353,7.771428571428571,36.114285714285714
354,8.82857142857143,38.083333333333336
355,8.342857142857143,38.457142857142856
356,8.4,40.02857142857143
357,9.057142857142855,40.02857142857143
358,8.771428571428572,42.82857142857143
359,8.714285714285714,40.52941176470589
360,8.742857142857142,40.5
361,8.771428571428572,39.24324324324324
362,8.142857142857142,38.56410256410256
363,7.771428571428571,38.20588235294117
364,7.90625,38.92105263157895
365,8.142857142857142,38.075
366,8.457142857142857,40.05714285714286
367,8.085714285714285,53.97222222222222
368,9.17142857142857,53.2
369,9.685714285714283,72.23684210526316
370,9.4,62.48571428571429
371,9.457142857142856,72.0
372,9.971428571428572,48.08571428571429
373,10.514285714285714,37.11538461538461
374,10.485714285714286,54.21621621621622
375,10.142857142857142,49.91428571428571
376,9.805555555555555,61.675
377,10.342857142857143,42.6764705882353
378,10.342857142857143,24.34375
379,10.085714285714284,14.46875
380,10.485714285714286,16.1875
381,10.6,18.484848484848484
382,10.285714285714286,27.424242424242426
383,9.82857142857143,28.28125
384,10.17142857142857,28.928571428571427
385,10.885714285714286,28.25
386,10.714285714285714,22.714285714285715
387,11.542857142857144,40.68181818181818
388,11.685714285714283,42.41379310344828
389,11.571428571428571,39.68
390,11.657142857142857,38.56
391,10.885714285714286,41.12
392,10.685714285714283,43.2962962962963
393,10.228571428571428,41.96296296296296
394,9.714285714285714,41.51851851851852
395,9.685714285714283,46.51851851851852
396,8.228571428571428,68.86206896551724
397,7.828571428571428,44.61538461538461
398,7.885714285714286,43.8
399,7.914285714285715,23.17241379310345
400,8.714285714285714,62.42424242424242
401,9.142857142857142,15.074074074074074
402,8.2,35.107142857142854
403,7.685714285714286,30.03703703703704
404,6.685714285714286,38.30769230769231
405,49.87878787878788,20.03333333333333
406,47.19444444444444,31.11764705882353
407,48.61111111111112,44.0
408,48.27777777777778,15.735294117647058
409,52.371428571428574,61.20588235294117
410,59.68571428571428,61.46875
411,52.57142857142857,30.0
412,47.0,33.48148148148148
413,52.83783783783784,20.142857142857142
414,47.74358974358975,24.966666666666665
415,43.91428571428571,34.44444444444444
416,43.14705882352941,14.428571428571429
417,42.02941176470589,32.785714285714285
418,40.71428571428572,18.75
419,40.91428571428571,29.464285714285715
420,40.457142857142856,42.84375
421,42.62857142857143,32.806451612903224
422,41.97142857142857,27.37142857142857
423,42.457142857142856,44.51428571428571
424,42.25714285714286,13.06896551724138
425,42.02857142857143,27.6
426,39.371428571428574,27.884615384615383
427,40.5,28.0
428,39.08571428571429,26.8
429,39.885714285714286,42.23076923076923
430,39.51428571428571,49.63333333333333
431,38.0,48.86666666666667
432,36.65714285714286,47.333333333333336
433,37.08571428571429,45.6
434,35.94285714285714,45.16129032258065
435,35.371428571428574,45.0625
436,35.371428571428574,44.63333333333333
437,35.857142857142854,44.8125
438,36.02857142857143,43.06896551724138
439,37.34285714285714,36.78787878787879
440,37.65714285714286,36.32432432432432
441,37.4,8.64
442,36.68571428571428,17.551724137931036
443,36.05714285714286,24.035714285714285
444,35.82857142857143,7.678571428571429
445,36.97142857142857,9.586206896551724
446,52.785714285714285,5.964285714285714
447,61.70212765957447,8.678571428571429
448,51.625,4.321428571428571
449,38.94285714285714,9.724137931034482
450,38.57142857142857,11.310344827586206
451,37.57142857142857,21.41379310344828
452,38.85714285714285,23.214285714285715
453,37.77142857142857,28.41379310344828
454,33.666666666666664,21.96551724137931
455,29.02857142857143,47.75862068965517
456,33.34285714285714,46.44444444444444
457,31.52777777777778,44.535714285714285
458,30.17948717948718,43.0
459,26.02777777777778,39.60714285714285
460,24.51428571428572,40.46428571428572
461,24.82857142857143,46.67857142857143
462,28.571428571428573,46.46428571428572
463,30.02857142857143,6.896551724137931
464,30.8,1.9285714285714288
465,29.65714285714286,13.535714285714286
466,28.285714285714285,16.82758620689655
467,26.4,41.13793103448276
468,30.457142857142856,38.03448275862069
469,57.114285714285714,28.655172413793103
470,56.91428571428571,27.27586206896552
471,42.43243243243244,44.75862068965517
472,21.194444444444443,26.142857142857142
473,21.352941176470587,32.642857142857146
474,31.62857142857143,31.892857142857142
475,33.22857142857143,29.93103448275862
476,30.91176470588235,53.67857142857143
477,31.41176470588235,16.870967741935484
478,31.647058823529413,30.13793103448276
479,30.47058823529412,35.607142857142854
480,29.51428571428572,42.48275862068966
481,30.558823529411764,36.48275862068966
482,29.44117647058824,24.96551724137931
483,28.96969696969697,22.17241379310345
484,29.09090909090909,18.32258064516129
485,29.424242424242426,16.448275862068964
486,29.09090909090909,14.275862068965518
487,26.393939393939394,17.517241379310345
488,72.58974358974359,3.724137931034482
489,68.02857142857142,2.2413793103448274
490,60.22857142857143,26.2
491,56.142857142857146,77.88571428571429
492,53.66666666666666,32.206896551724135
493,52.94871794871795,29.310344827586206
494,51.388888888888886,30.466666666666665
495,50.17142857142857,31.8
496,49.08571428571429,29.09375
497,47.6,8.884615384615385
498,47.71428571428572,8.214285714285714
499,47.54285714285714,8.75
500,47.22857142857143,12.321428571428571
501,46.05714285714286,13.62962962962963
502,47.65714285714286,16.48148148148148
503,47.22857142857143,16.814814814814813
504,48.62857142857143,19.678571428571427
505,48.57142857142857,24.321428571428573
506,49.42857142857143,21.51851851851852
507,49.08571428571429,21.107142857142858
508,49.285714285714285,20.535714285714285
509,49.25714285714286,19.5
510,49.17142857142857,20.14814814814815
511,49.34285714285714,17.79310344827586
512,49.31428571428572,10.357142857142858
513,49.57142857142857,11.241379310344827
514,51.16666666666666,11.586206896551724
515,53.08571428571429,11.928571428571429
516,50.114285714285714,12.535714285714286
517,48.114285714285714,13.321428571428571
518,45.51428571428571,13.892857142857142
519,45.71428571428572,13.607142857142858
520,44.85714285714285,14.357142857142858
521,44.114285714285714,10.96551724137931
522,43.48571428571429,13.758620689655173
523,42.91176470588236,9.535714285714286
524,41.91428571428571,9.10344827586207
525,41.5,9.413793103448276
526,39.11111111111112,8.821428571428571
527,9.71875,8.357142857142858
528,2.2285714285714286,9.06896551724138
529,6.2,9.107142857142858
530,3.3142857142857145,9.620689655172416
531,6.971428571428572,13.75
532,4.857142857142857,68.625
533,4.885714285714286,33.96153846153846
534,5.371428571428571,71.86206896551724
535,6.428571428571429,19.06896551724138
536,8.457142857142857,8.758620689655173
537,8.457142857142857,34.03448275862069
538,8.971428571428572,30.964285714285715
539,9.057142857142855,2.0
540,8.742857142857142,4.413793103448276
541,8.714285714285714,15.93103448275862
542,8.571428571428571,35.827586206896555
543,7.9714285714285715,49.89655172413793
544,8.428571428571429,54.75862068965517
545,8.742857142857142,3.2142857142857144
546,9.571428571428571,50.96428571428572
547,8.885714285714286,11.846153846153848
548,24.823529411764707,45.5
549,29.94117647058824,11.22222222222222
550,30.794117647058822,54.10714285714285
551,31.058823529411764,21.642857142857142
552,31.823529411764707,18.296296296296298
553,34.911764705882355,42.17857142857143
554,24.314285714285717,55.92857142857143
555,39.65714285714286,31.678571428571427
556,45.285714285714285,49.785714285714285
557,30.34285714285714,54.14814814814815
558,20.428571428571427,50.57142857142857
559,17.97142857142857,18.41379310344828
560,16.485714285714284,70.64285714285714
561,15.542857142857144,11.275862068965518
562,16.6,34.55172413793103
563,17.02857142857143,38.72413793103448
564,19.428571428571427,55.266666666666666
565,20.0,4.275862068965517
566,20.02857142857143,18.678571428571427
567,20.714285714285715,25.035714285714285
568,21.4,12.5
569,3.903225806451613,38.35714285714285
570,47.68571428571428,42.642857142857146
571,40.114285714285714,23.892857142857142
572,32.74285714285714,42.34615384615385
573,23.62857142857143,15.11111111111111
574,21.085714285714285,10.346153846153848
575,19.8,11.333333333333334
576,19.428571428571427,10.428571428571429
577,19.62857142857143,21.857142857142858
578,19.714285714285715,15.392857142857142
579,19.428571428571427,9.642857142857142
580,18.857142857142858,14.5
581,18.571428571428573,15.10344827586207
582,18.44117647058824,12.571428571428571
583,13.176470588235292,17.821428571428573
584,5.757575757575758,16.142857142857142
585,6.852941176470588,6.09375
586,6.911764705882353,19.0
587,4.441176470588236,37.5
588,1.7941176470588236,36.05555555555556
589,1.911764705882353,35.86486486486486
590,2.2058823529411766,29.97297297297297
591,1.6176470588235294,33.26315789473684
592,1.9705882352941175,35.13513513513514
593,4.529411764705882,35.05263157894737
594,4.852941176470588,22.47222222222222
595,4.088235294117647,7.777777777777778
596,3.647058823529412,4.714285714285714
597,2.8529411764705883,52.54285714285714
598,1.9411764705882355,19.8
599,2.588235294117647,34.52777777777778
600,2.8823529411764706,30.942857142857143
601,2.0588235294117645,32.65714285714286
602,1.7058823529411764,34.55882352941177
603,1.0,35.27777777777778
604,0.8823529411764706,36.02941176470589
605,0.7352941176470589,33.0
606,0.5588235294117647,10.4
607,0.8235294117647058,39.42857142857143
608,0.088235294117647,69.34285714285714
609,0.0294117647058823,50.63636363636363
610,0.2941176470588235,48.64705882352941
611,3.0,17.666666666666668
612,15.470588235294118,35.37837837837838
613,15.529411764705882,39.729729729729726
614,10.4,38.75675675675676
615,46.48717948717949,25.6
616,46.31818181818182,24.705882352941178
617,33.90243902439025,41.28125
618,25.13636363636364,15.612903225806452
619,26.977777777777774,32.21212121212121
620,27.511111111111116,26.97142857142857
621,27.155555555555555,34.51351351351352
622,50.095238095238095,29.914285714285715
623,34.416666666666664,26.444444444444443
624,30.904761904761905,24.666666666666668
625,31.325,26.88888888888889
626,32.31578947368421,25.529411764705884
627,32.729729729729726,26.02857142857143
628,36.26829268292683,26.742857142857144
629,23.63157894736842,24.4
630,25.743589743589745,39.25806451612903
631,24.894736842105264,64.82857142857142
632,26.25,87.45714285714286
633,26.513513513513512,55.46875
634,23.743589743589745,36.9
635,27.302325581395348,35.32258064516129
636,28.41860465116279,37.793103448275865
637,28.390243902439025,36.833333333333336
638,29.102564102564106,32.53333333333333
639,30.170731707317078,32.5
640,29.68421052631579,35.03448275862069
641,30.605263157894736,42.97058823529412
642,31.324324324324323,41.72727272727273
643,32.17948717948718,41.78787878787879
644,32.64102564102564,37.75862068965517
645,33.7027027027027,41.206896551724135
646,30.0,35.38235294117647
647,43.52777777777778,33.57575757575758
648,45.270270270270274,33.55882352941177
649,33.51282051282051,34.333333333333336
650,30.76315789473684,33.206896551724135
651,30.83333333333333,33.37931034482759
652,31.17142857142857,52.766666666666666
653,41.74358974358975,43.66666666666666
654,37.06818181818182,21.9375
655,33.422222222222224,39.75
656,26.95555555555556,39.14705882352941
657,43.34090909090909,35.628571428571426
658,54.09756097560975,32.892857142857146
659,51.073170731707314,32.0
660,51.13333333333333,33.34375
661,51.51111111111111,32.39393939393939
662,51.66666666666666,27.51428571428572
663,51.84615384615385,22.34285714285714
664,51.85714285714285,32.166666666666664
665,52.71428571428572,28.24324324324324
666,53.86486486486486,15.81081081081081
667,54.054054054054056,15.432432432432432
668,54.14634146341464,11.485714285714286
669,55.06976744186046,13.941176470588236
670,56.18181818181818,19.764705882352946
671,54.285714285714285,18.88235294117647
672,50.97727272727273,19.65714285714286
673,53.46341463414634,25.08823529411765
674,53.13953488372093,13.53125
675,53.61363636363637,42.088235294117645
676,54.47727272727273,32.35294117647059
677,54.891891891891895,36.41176470588236
678,54.22222222222222,33.714285714285715
679,54.90243902439025,12.72972972972973
680,54.66666666666666,24.21212121212121
681,54.7948717948718,26.38235294117647
682,55.26315789473684,20.823529411764707
683,55.76190476190476,19.916666666666668
684,56.7906976744186,30.61764705882353
685,57.27272727272727,42.4375
686,58.27906976744186,23.33333333333333
687,77.15789473684211,19.2
688,67.65,23.0
689,60.4,26.714285714285715
690,23.142857142857142,34.93939393939394
691,19.485714285714284,20.0
692,23.714285714285715,20.64864864864865
693,24.62857142857143,24.0
694,26.0,24.0
695,26.33333333333333,13.272727272727272
696,25.742857142857144,23.34375
697,28.4390243902439,28.864864864864863
698,23.025641025641026,23.81081081081081
699,21.63636363636364,24.13888888888889
700,22.977272727272727,24.324324324324323
701,65.53488372093024,26.08108108108108
702,64.5111111111111,19.56756756756757
703,36.47826086956522,20.33333333333333
704,33.82222222222222,10.27777777777778
705,14.755555555555556,23.05555555555556
706,18.232558139534884,21.30555555555556
707,26.976744186046517,13.25
708,25.27906976744186,17.575757575757574
709,26.454545454545453,14.37837837837838
710,26.55813953488372,36.11111111111112
711,27.363636363636363,24.657894736842103
712,28.545454545454547,26.24324324324324
713,28.75,19.194444444444443
714,30.068181818181817,20.5
715,31.113636363636363,33.13513513513514
716,32.18181818181818,25.945945945945947
717,28.565217391304348,18.32258064516129
718,24.666666666666668,7.633333333333334
719,16.77777777777778,10.275862068965518
720,20.65116279069768,4.931034482758621
721,12.102564102564102,9.172413793103448
722,9.71111111111111,6.206896551724138
723,8.813953488372093,7.5
724,30.953488372093023,1.9655172413793105
725,30.209302325581397,16.3
726,51.78048780487805,36.16666666666666
727,29.86842105263158,30.11111111111111
728,26.24390243902439,4.172413793103448
729,24.023255813953487,6.193548387096774
730,21.904761904761905,7.366666666666666
731,20.76744186046512,13.65625
732,20.348837209302324,13.433333333333334
733,19.11627906976744,12.137931034482758
734,18.785714285714285,25.65625
735,7.694444444444445,31.5
736,8.025,30.741935483870968
737,8.0,32.10344827586207
738,24.404761904761905,31.58620689655172
739,30.068181818181817,52.15625
740,44.36363636363637,38.03225806451613
741,36.56818181818182,44.10344827586207
742,38.88636363636363,38.206896551724135
743,40.31818181818182,25.642857142857142
744,40.06818181818182,25.7
745,39.63636363636363,35.294117647058826
746,40.72727272727273,11.030303030303031
747,41.90909090909091,34.666666666666664
748,40.58139534883721,7.114285714285714
749,13.514285714285714,30.114285714285717
750,24.060606060606062,7.9393939393939394
751,32.432432432432435,34.42857142857143
752,19.86046511627907,24.257142857142856
753,13.045454545454543,44.41666666666666
754,11.583333333333334,12.705882352941176
755,17.085714285714285,16.70967741935484
756,29.675,23.666666666666668
757,42.61904761904762,19.486486486486488
758,36.45454545454545,55.891891891891895
759,13.181818181818182,41.14705882352941
760,35.22727272727273,5.611111111111111
761,35.31818181818182,34.25714285714286
762,10.424242424242424,20.77142857142857
763,8.628571428571428,12.567567567567568
764,11.82857142857143,17.0
765,11.083333333333334,6.027027027027027
766,12.0,30.783783783783782
767,13.685714285714283,20.68
768,12.514285714285714,25.06896551724138
769,12.628571428571428,20.75862068965517
770,12.63888888888889,20.41379310344828
771,12.63888888888889,41.294117647058826
772,12.416666666666666,27.774193548387096
773,12.694444444444445,14.035714285714286
774,13.055555555555555,16.142857142857142
775,13.257142857142858,18.06896551724138
776,12.628571428571428,18.571428571428573
777,12.86111111111111,18.689655172413797
778,8.742857142857142,41.8125
779,1.1111111111111112,43.333333333333336
780,5.472222222222222,52.142857142857146
781,8.194444444444445,24.55555555555556
782,7.75,27.677419354838708
783,8.86111111111111,23.0
784,7.916666666666667,31.741935483870968
785,7.771428571428571,39.375
786,7.771428571428571,30.83333333333333
787,7.694444444444445,27.41176470588235
788,8.514285714285714,32.861111111111114
789,8.142857142857142,51.86111111111112
790,7.571428571428571,35.567567567567565
791,7.777777777777778,42.810810810810814
792,7.527777777777778,60.4
793,6.75,45.638888888888886
794,5.8,37.02857142857143
795,5.4,51.61764705882353
796,5.833333333333333,35.24242424242424
797,5.542857142857143,49.11111111111112
798,9.485714285714286,64.72222222222223
799,24.80555555555556,66.39393939393939
800,5.685714285714286,29.4
801,6.085714285714285,36.96875
802,5.742857142857143,55.1
803,1.9375,70.06060606060606
804,4.714285714285714,68.09677419354838
805,6.352941176470588,11.20689655172414
806,7.764705882352941,13.153846153846152
807,7.857142857142857,14.928571428571429
808,7.914285714285715,18.870967741935484
809,8.382352941176471,29.032258064516128
810,8.742857142857142,32.76470588235294
811,8.885714285714286,52.58620689655172
812,8.911764705882353,42.89655172413793
813,8.764705882352942,34.48275862068966
814,8.676470588235293,31.892857142857142
815,8.764705882352942,24.642857142857142
816,7.705882352941177,21.285714285714285
817,8.257142857142858,21.86206896551724
818,3.8,32.17857142857143
819,3.4,50.60714285714285
