,공포_1,공포_0
214,0.0542857142857143,0.0103030303030303
215,0.0608571428571428,0.0118181818181818
216,0.0821874999999999,0.0058823529411764
217,0.0442857142857143,0.0054545454545454
218,0.0511428571428571,0.0127272727272727
219,0.0476470588235294,0.005
220,0.0433333333333333,0.0079411764705882
221,0.0,0.0076470588235294
222,0.0,0.0038235294117647
223,0.0,0.0005882352941176
224,0.0,0.0002941176470588
225,0.0,0.0224
226,0.0,0.0196969696969697
227,0.0174999999999999,0.0185294117647058
228,0.0116666666666666,0.013235294117647
229,0.015,0.03
230,0.0,0.0247058823529411
231,0.0266666666666666,0.0152941176470588
232,0.0,0.0102941176470588
233,0.0,0.0108823529411764
234,0.0,0.016060606060606
235,0.0,0.0148484848484848
236,0.0375,0.0197058823529411
237,0.0565714285714286,0.022
238,0.0487878787878788,0.0454285714285714
239,0.0189473684210526,0.0125714285714285
240,0.078,0.008
241,0.0733333333333333,0.0071428571428571
242,0.010625,0.0106060606060606
243,0.0134285714285714,0.0375757575757575
244,0.0114285714285714,0.0293939393939394
245,0.0108333333333333,0.026
246,0.0051428571428571,0.0141176470588235
247,0.0071428571428571,0.0108823529411764
248,0.0048571428571428,0.0115625
249,0.01,0.0196875
250,0.0071428571428571,0.0240625
251,0.0054285714285714,0.0196666666666666
252,0.006,0.0135714285714285
253,0.0074285714285714,0.03
254,0.0097142857142857,0.009
255,0.0094444444444444,0.01
256,0.0097222222222222,0.0115625
257,0.0088571428571428,0.01125
258,0.0034285714285714,0.0103125
259,0.0017142857142857,0.019375
260,0.0045714285714285,0.0175
261,0.0048571428571428,0.0240625
262,0.0048571428571428,0.014375
263,0.0071428571428571,0.0125
264,0.0022857142857142,0.0103125
265,0.0048571428571428,0.0025806451612903
266,0.0031428571428571,0.0006451612903225
267,0.0074285714285714,0.0
268,0.0091666666666666,0.0
269,0.0091428571428571,0.0051612903225806
270,0.0088571428571428,0.0048148148148148
271,0.0085714285714285,0.0038709677419354
272,0.0105714285714285,0.0033333333333333
273,0.0117142857142857,0.0070967741935483
274,0.0097142857142857,0.0117241379310344
275,0.0152777777777777,0.0161290322580645
276,0.0094444444444444,0.0183870967741935
277,0.0083333333333333,0.0251612903225806
278,0.0088571428571428,0.0365625
279,0.0065714285714285,0.0203125
280,0.0054285714285714,0.0248387096774193
281,0.0088888888888888,0.024516129032258
282,0.0083333333333333,0.0156666666666666
283,0.005625,0.0158064516129032
284,0.0048571428571428,0.0212121212121212
285,0.0002857142857142,0.0184375
286,0.0054285714285714,0.0175757575757575
287,0.0031428571428571,0.0116129032258064
288,0.0017142857142857,0.0070588235294117
289,0.0045714285714285,0.0144117647058823
290,0.0077142857142857,0.01
291,0.0071428571428571,0.0079411764705882
292,0.0062857142857142,0.0111764705882352
293,0.0091428571428571,0.0097058823529411
294,0.0068571428571428,0.0120588235294117
295,0.0028571428571428,0.0115151515151515
296,0.0042857142857142,0.013125
297,0.0031428571428571,0.0090625
298,0.0031428571428571,0.01125
299,0.0025714285714285,0.0181818181818181
300,0.0048571428571428,0.0118181818181818
301,0.0054285714285714,0.0117647058823529
302,0.006,0.0173529411764706
303,0.0062857142857142,0.0170588235294117
304,0.0039999999999999,0.0235294117647058
305,0.0034285714285714,0.0237142857142857
306,0.0011428571428571,0.0191176470588235
307,0.0028571428571428,0.0179411764705882
308,0.0011428571428571,0.0214705882352941
309,0.0071428571428571,0.0170588235294117
310,0.0028571428571428,0.0226470588235294
311,0.0014285714285714,0.0191176470588235
312,0.0008571428571428,0.0176470588235294
313,0.0034285714285714,0.0152941176470588
314,0.0031428571428571,0.0105882352941176
315,0.0031428571428571,0.0085294117647058
316,0.0054285714285714,0.0164705882352941
317,0.0039999999999999,0.0158823529411764
318,0.0025714285714285,0.05
319,0.0057142857142857,0.066875
320,0.0054285714285714,0.0639393939393939
321,0.0037142857142857,0.126
322,0.0039999999999999,0.0936363636363636
323,0.0028571428571428,0.086060606060606
324,0.0071428571428571,0.0835294117647059
325,0.0040624999999999,0.2159090909090909
326,0.0028571428571428,0.0
327,0.002,0.0
328,0.006,0.0
329,0.006,0.0
330,0.006,0.1436363636363636
331,0.006,0.0536363636363636
332,0.0037142857142857,0.0508823529411765
333,0.0065714285714285,0.0476470588235294
334,0.0039999999999999,0.0420588235294117
335,0.0025714285714285,0.0379411764705882
336,0.0051428571428571,0.0609090909090909
337,0.0074285714285714,0.03875
338,0.0091428571428571,0.1107142857142857
339,0.0097222222222222,0.1570588235294118
340,0.0034285714285714,0.0426470588235294
341,0.0068571428571428,0.0764705882352941
342,0.0105714285714285,0.1041666666666666
343,0.0097142857142857,0.0820588235294118
344,0.0088571428571428,0.101875
345,0.0019444444444444,0.1131578947368421
346,0.0086111111111111,0.1384848484848485
347,0.0102777777777777,0.1078125
348,0.006,0.1194444444444444
349,0.0071428571428571,0.1556
350,0.009090909090909,0.063030303030303
351,0.0108571428571428,0.0714285714285714
352,0.0088571428571428,0.1396969696969697
353,0.0082857142857142,0.0653125
354,0.0097222222222222,0.088125
355,0.0105714285714285,0.0272727272727272
356,0.0097142857142857,0.0436363636363636
357,0.008,0.045
358,0.0088571428571428,0.0296875
359,0.0102857142857142,0.058235294117647
360,0.0082857142857142,0.0334482758620689
361,0.0088571428571428,0.0318518518518518
362,0.0077142857142857,0.015
363,0.0094285714285714,0.0
364,0.0085714285714285,0.0
365,0.0065714285714285,0.0
366,0.0003125,0.0
367,0.0077142857142857,0.1233333333333333
368,0.0005714285714285,0.1481818181818182
369,0.002,0.0907692307692307
370,0.0042857142857142,0.1169565217391304
371,0.0025714285714285,0.1057692307692307
372,0.0028571428571428,0.1541176470588235
373,0.01,0.1325925925925925
374,0.0042857142857142,0.0981481481481481
375,0.006,0.1448275862068965
376,0.0065714285714285,0.0952631578947368
377,0.0077142857142857,0.1252631578947368
378,0.0083333333333333,0.1208333333333333
379,0.0094285714285714,0.1073333333333333
380,0.0102857142857142,0.0973333333333333
381,0.0094285714285714,0.09
382,0.0097142857142857,0.1034482758620689
383,0.0094285714285714,0.0960869565217391
384,0.0094285714285714,0.1046428571428571
385,0.008,0.2073333333333333
386,0.0071428571428571,0.1624242424242424
387,0.0102857142857142,0.2013333333333332
388,0.0145714285714285,0.2188461538461538
389,0.0088571428571428,0.1636842105263157
390,0.0094285714285714,0.22625
391,0.0097142857142857,0.223030303030303
392,0.01,0.1253125
393,0.0102857142857142,0.0903124999999999
394,0.012,0.0203125
395,0.0117142857142857,0.0245454545454545
396,0.012,0.0787878787878788
397,0.0122857142857142,0.0853125
398,0.0074285714285714,0.0907142857142857
399,0.006,0.125
400,0.0097142857142857,0.1
401,0.0094285714285714,0.1368421052631579
402,0.012,0.212
403,0.0108571428571428,0.0536
404,0.0137142857142857,0.0564
405,0.0122857142857142,0.0512
406,0.0105714285714285,0.0488888888888889
407,0.04625,0.0437037037037037
408,0.0311764705882353,0.0418518518518518
409,0.0388571428571428,0.034074074074074
410,0.03,0.1135
411,0.0288571428571428,0.1169230769230769
412,0.0271428571428571,0.1446153846153846
413,0.0257142857142857,0.1438888888888889
414,0.0375862068965517,0.1133333333333333
415,0.0721428571428571,0.0392592592592592
416,0.0538095238095238,0.034
417,0.038,0.0292307692307692
418,0.0497058823529412,0.0257692307692307
419,0.0405882352941176,0.0566666666666666
420,0.0545714285714286,0.0
421,0.0522857142857143,0.0
422,0.0394285714285714,0.11
423,0.0611428571428571,0.0
424,0.0414285714285714,0.12
425,0.0368571428571428,0.1399999999999999
426,0.0394285714285714,0.0946153846153846
427,0.0434285714285714,0.0607142857142857
428,0.0371428571428571,0.0363636363636363
429,0.045,0.0510526315789473
430,0.0557142857142857,0.0585
431,0.0568571428571428,0.0339130434782608
432,0.052,0.0329999999999999
433,0.0285714285714285,0.0409523809523809
434,0.0365714285714285,0.1084615384615384
435,0.032,0.1016666666666666
436,0.03,0.145
437,0.0368571428571428,0.0
438,0.0394285714285714,0.06
439,0.0522857142857143,0.0236
440,0.0428571428571428,0.0203846153846153
441,0.04,0.0448
442,0.0545714285714286,0.1039130434782608
443,0.04,0.2321428571428571
444,0.0374285714285714,0.2172727272727272
445,0.0388571428571428,0.13
446,0.0548571428571428,0.024
447,0.03,0.0406896551724138
448,0.0,0.0585714285714286
449,0.0,0.0271428571428571
450,0.1444999999999999,0.0248275862068965
451,0.0225714285714285,0.0485714285714285
452,0.0242857142857142,0.0432142857142857
453,0.026,0.0446428571428571
454,0.0257142857142857,0.0644827586206896
455,0.0194285714285714,0.1093103448275862
456,0.0238235294117647,0.053103448275862
457,0.0371428571428571,0.055
458,0.125625,0.06
459,0.0326666666666666,0.0855172413793103
460,0.0313636363636363,0.0579310344827586
461,0.0324242424242424,0.0644444444444444
462,0.038,0.0725
463,0.0285714285714285,0.0621428571428571
464,0.0348571428571428,0.0392857142857143
465,0.0434285714285714,0.0446428571428571
466,0.0357142857142857,0.0475
467,0.0351428571428571,0.0457142857142857
468,0.0151428571428571,0.0482758620689655
469,0.0214285714285714,0.0310714285714285
470,0.0791428571428571,0.0617857142857143
471,0.0445714285714285,0.026551724137931
472,0.0237142857142857,0.0693103448275862
473,0.0279310344827586,0.0720689655172414
474,0.0254838709677419,0.0503448275862069
475,0.0261764705882353,0.0389655172413793
476,0.0834285714285714,0.0837931034482758
477,0.0528571428571428,0.0475
478,0.1473529411764705,0.0582142857142857
479,0.1702941176470588,0.0364285714285714
480,0.0245714285714285,0.01
481,0.0423529411764705,0.0347826086956521
482,0.031,0.05
483,0.1333333333333333,0.0258620689655172
484,0.05,0.0503571428571428
485,0.0728571428571428,0.0775862068965517
486,0.0625714285714285,0.0755172413793103
487,0.0558064516129032,0.0817241379310344
488,0.035,0.1134482758620689
489,0.0409677419354838,0.1276
490,0.032,0.1244827586206896
491,0.038,0.0841379310344827
492,0.0314285714285714,0.0893103448275862
493,0.0242857142857142,0.0706896551724138
494,0.0248571428571428,0.0831034482758621
495,0.0291428571428571,0.07625
496,0.0342857142857142,0.10875
497,0.0277142857142857,0.0744827586206896
498,0.0265714285714285,0.0551851851851852
499,0.0322857142857143,0.0611111111111111
500,0.03,0.06
501,0.0228571428571428,0.0727777777777778
502,0.0245714285714285,0.0442307692307692
503,0.0254285714285714,0.0292857142857143
504,0.0134285714285714,0.03
505,0.0154285714285714,0.0439285714285714
506,0.0217142857142857,0.0540740740740741
507,0.0137142857142857,0.0533333333333333
508,0.0237142857142857,0.0577777777777778
509,0.0883333333333333,0.0342857142857143
510,0.0631428571428571,0.0214285714285714
511,0.0351428571428571,0.0192592592592592
512,0.0437142857142857,0.0196428571428571
513,0.0365714285714285,0.0192857142857142
514,0.0397142857142857,0.0189285714285714
515,0.0262857142857143,0.02
516,0.0265714285714285,0.0337931034482758
517,0.0257142857142857,0.0314285714285714
518,0.0317647058823529,0.0275862068965517
519,0.0362857142857142,0.0334482758620689
520,0.0674193548387096,0.0342857142857142
521,0.0524242424242424,0.0317857142857143
522,0.0021428571428571,0.0189285714285714
523,0.0378787878787878,0.0257142857142857
524,0.0428571428571428,0.0232142857142857
525,0.1394285714285714,0.0178571428571428
526,0.0837142857142857,0.0424137931034482
527,0.0654285714285714,0.0144827586206896
528,0.058,0.025
529,0.0677142857142857,0.0268965517241379
530,0.0711428571428571,0.0258620689655172
531,0.0765714285714286,0.0353571428571428
532,0.0728571428571428,0.0339285714285714
533,0.0851428571428571,0.0289655172413793
534,0.0851428571428571,0.0353571428571428
535,0.0774285714285714,0.0306896551724138
536,0.0771428571428571,0.0496428571428571
537,0.0854285714285714,0.0894117647058823
538,0.076,0.0284615384615384
539,0.0745714285714286,0.0393103448275862
540,0.0822857142857142,0.0158620689655172
541,0.0948571428571428,0.0182758620689655
542,0.1174285714285714,0.033103448275862
543,0.0564705882352941,0.0475
544,0.0479411764705882,0.0206896551724138
545,0.0582352941176471,0.0517241379310345
546,0.0676470588235294,0.0320689655172413
547,0.0582352941176471,0.0444827586206896
548,0.0338235294117647,0.033103448275862
549,0.0551428571428571,0.0451724137931034
550,0.0371428571428571,0.0360714285714285
551,0.0357142857142857,0.0442857142857143
552,0.056,0.0426923076923077
553,0.0925714285714284,0.0542857142857143
554,0.0237142857142857,0.0359259259259259
555,0.0377142857142857,0.0242857142857143
556,0.0402857142857143,0.0257142857142857
557,0.0414285714285714,0.0159259259259259
558,0.0208571428571428,0.0328571428571428
559,0.0231428571428571,0.0389285714285714
560,0.0197142857142857,0.0596428571428571
561,0.0191428571428571,0.0528571428571428
562,0.0274285714285714,0.0429629629629629
563,0.0251428571428571,0.0246428571428571
564,0.0858064516129032,0.0282758620689655
565,0.108,0.0389285714285714
566,0.0722857142857142,0.0310344827586207
567,0.1402857142857143,0.0317241379310345
568,0.1777142857142857,0.0413793103448276
569,0.1326470588235294,0.0463333333333333
570,0.0639393939393939,0.03
571,0.0620588235294118,0.0475
572,0.0723529411764706,0.0710714285714285
573,0.083235294117647,0.0592592592592592
574,0.0714705882352941,0.0853571428571428
575,0.0502941176470588,0.1982142857142857
576,0.0485294117647059,0.235
577,0.0511764705882353,0.1144444444444444
578,0.0444117647058823,0.0711538461538461
579,0.0217647058823529,0.0714814814814815
580,0.0311764705882353,0.0660714285714285
581,0.0694117647058823,0.0457142857142857
582,0.058235294117647,0.0435714285714285
583,0.0385294117647058,0.0546428571428571
584,0.0485294117647059,0.0575
585,0.045,0.0596551724137931
586,0.0417647058823529,0.0510714285714286
587,0.0267647058823529,0.0289285714285714
588,0.0364705882352941,0.055
589,0.0447058823529412,0.03
590,0.0388235294117647,0.0766666666666666
591,0.038235294117647,0.055
592,0.0285294117647058,0.03
593,0.0367647058823529,0.225
594,0.0435294117647059,0.0
595,0.0326470588235294,0.0
596,0.0447058823529412,0.0
597,0.0053125,0.0
598,0.0102941176470588,0.074
599,0.0117647058823529,0.04
600,0.0097142857142857,0.07
601,0.024375,0.1716666666666666
602,0.0231428571428571,0.2339999999999999
603,0.0294285714285714,0.0822222222222222
604,0.0431428571428571,0.10625
605,0.0357142857142857,0.1681818181818182
606,0.0377142857142857,0.0
607,0.044,0.0999999999999999
608,0.0442857142857142,0.1674999999999999
609,0.0357142857142857,0.0699999999999999
610,0.0377142857142857,0.2475
611,0.0365714285714285,0.2466666666666666
612,0.0328571428571428,0.245
613,0.0531428571428571,0.165
614,0.0508571428571428,0.0
615,0.0337142857142857,0.0
616,0.0311428571428571,0.0
617,0.0325714285714285,0.0325
618,0.0457142857142857,0.08625
619,0.0431428571428571,0.12
620,0.0531428571428571,0.1205263157894736
621,0.0345714285714285,0.0735714285714285
622,0.044,0.04
623,0.0357142857142857,0.0
624,0.0711428571428571,0.1125
625,0.0542857142857143,0.1299999999999999
626,0.0702857142857143,0.0275
627,0.0654285714285714,0.014
628,0.0382857142857143,0.0144444444444444
629,0.0437142857142857,0.13
630,0.038,0.0
631,0.0531428571428571,0.095
632,0.0637142857142857,0.0775
633,0.0422857142857143,0.075
634,0.0382857142857143,0.0225
635,0.0368571428571428,0.0836363636363636
636,0.0468571428571428,0.1958823529411764
637,0.0391428571428571,0.0623529411764705
638,0.0354285714285714,0.0321428571428571
639,0.0597142857142857,0.0565
640,0.0328571428571428,0.05
641,0.06,0.0942105263157894
642,0.0662857142857143,0.1130434782608695
643,0.16,0.062
644,0.0283333333333333,0.185
645,0.1466666666666666,0.113
646,0.0,0.0804545454545454
647,0.0,0.0573913043478261
648,0.0,0.0771428571428571
649,0.1169999999999999,0.1699999999999999
650,0.1103030303030302,0.13
651,0.1177777777777777,0.1277777777777777
652,0.108235294117647,0.086
653,0.0873076923076923,0.0885714285714285
654,0.0768965517241379,0.119375
655,0.0576923076923077,0.1308333333333333
656,0.1145833333333333,0.1273333333333333
657,0.0936363636363636,0.1157142857142857
658,0.0832142857142857,0.08
659,0.0709375,0.1045
660,0.1053333333333333,0.106
661,0.0547826086956521,0.0966666666666666
662,0.03,0.0
663,0.0422222222222222,0.0
664,0.016875,0.0
665,0.0381818181818182,0.12
666,0.0586666666666666,0.0
667,0.0714285714285714,0.0
668,0.0625,0.11
669,0.0735483870967742,0.21
670,0.0752173913043478,0.2366666666666666
671,0.0729166666666667,0.0
672,0.0771428571428571,0.0562499999999999
673,0.14375,0.0
674,0.1219999999999999,0.1158333333333333
675,0.1338709677419355,0.2707692307692307
676,0.1065217391304347,0.23
677,0.115,0.205
678,0.1239999999999999,0.165
679,0.0974285714285714,0.2585714285714285
680,0.1144444444444444,0.282
681,0.055,0.2311111111111111
682,0.0,0.045
683,0.0,0.0971428571428571
684,0.065,0.1127272727272727
685,0.068,0.0
686,0.0857142857142857,0.045
687,0.0,0.0
688,0.0,0.028
689,0.091,0.1372727272727272
690,0.0643478260869565,0.0
691,0.038,0.0
692,0.0425714285714285,0.1726666666666666
693,0.0706451612903226,0.05
694,0.058,0.088
695,0.07,0.068125
696,0.0316666666666666,0.225
697,0.0,0.16
698,0.115,0.0
699,0.0466666666666666,0.0
700,0.054,0.0
701,0.05,0.0
702,0.06,0.14
703,0.02,0.175
704,0.0410344827586207,0.0
705,0.062,0.0
706,0.0711764705882353,0.105
707,0.066060606060606,0.1323076923076923
708,0.0469565217391304,0.0
709,0.0826923076923077,0.0
710,0.065,0.0
711,0.0625,0.2
712,0.035,0.151111111111111
713,0.0228571428571428,0.12125
714,0.1123076923076923,0.0
715,0.086,0.18
716,0.05,0.1780952380952381
717,0.1,0.1511538461538461
718,0.0,0.0733333333333333
719,0.0,0.1255555555555556
720,0.1,0.1185714285714285
721,0.0,0.1127586206896551
722,0.0,0.1267857142857143
723,0.0,0.0699999999999999
724,0.0,0.075
725,0.0,0.1737037037037037
726,0.0,0.0865217391304348
727,0.0,0.0413793103448276
728,0.0,0.1911764705882352
729,0.1033333333333333,0.2400000000000001
730,0.025,0.056
731,0.096,0.07
732,0.0,0.0708
733,0.0,0.06875
734,0.0,0.1007692307692307
735,0.0,0.0878947368421052
736,0.0,0.088125
737,0.0,0.0807692307692307
738,0.0,0.2414285714285714
739,0.0,0.0923076923076923
740,0.08,0.0424999999999999
741,0.0,0.18
742,0.0,0.2699999999999999
743,0.0,0.06
744,0.1133333333333333,0.076
745,0.1,0.13
746,0.0,0.06
747,0.062,0.09
748,0.1335294117647058,0.095
749,0.0342857142857143,0.1087499999999999
750,0.0342857142857143,0.1175
751,0.0282857142857143,0.0
752,0.0357142857142857,0.0
753,0.0454285714285714,0.045
754,0.17,0.05
755,0.0,0.0357142857142857
756,0.0,0.052
757,0.0,0.0
758,0.0,0.0671428571428571
759,0.0,0.12
760,0.0,0.0552
761,0.125,0.0711111111111111
762,0.0725,0.0648275862068965
763,0.0,0.07
764,0.0,0.0837499999999999
765,0.0,0.0755
766,0.0,0.0892857142857142
767,0.0,0.0310714285714285
768,0.0966666666666666,0.0372413793103448
769,0.0,0.05
770,0.0,0.0685714285714286
771,0.0,0.0
772,0.0,0.0
773,0.03,0.0
774,0.0,0.065
775,0.1699999999999999,0.1613333333333333
776,0.09,0.0661111111111111
777,0.13,0.06
778,0.1385714285714285,0.0927272727272727
779,0.084,0.0765
780,0.07,0.0945454545454545
781,0.0552631578947368,0.08
782,0.0,0.13
783,0.0,0.0
784,0.0,0.06
785,0.0,0.0
786,0.0,0.0
787,0.0,0.0
788,0.0,0.1208333333333333
789,0.0,0.0908333333333333
790,0.088,0.06
791,0.15,0.0766666666666666
792,0.141875,0.085
793,0.05,0.086
794,0.096,0.03
795,0.0,0.118
796,0.0969696969696969,0.1855555555555555
797,0.0757142857142857,0.1263636363636363
798,0.0,0.0683333333333333
799,0.0,0.0585714285714286
800,0.0,0.0476923076923077
801,0.1112121212121211,0.0507142857142857
802,0.0614285714285714,0.0938095238095238
803,0.0205714285714285,0.1136842105263157
804,0.0094444444444444,0.0621428571428571
805,0.0271428571428571,0.1034482758620689
806,0.0908571428571428,0.0679310344827586
807,0.0391428571428571,0.0837931034482758
808,0.0394285714285714,0.0628571428571428
809,0.0325,0.0692857142857143
810,0.0280555555555555,0.0714285714285714
811,0.0441666666666666,0.0172413793103448
812,0.0427777777777777,0.07
813,0.0530555555555555,0.13
